New PAW TMT results file!																												
"Program ""PAW_protein_grouper.py"" run on Fri Feb  8 15:55:01 2019"																		Media_2.1		Exo_2.1		Exo_2.2	Media_2.2	Exo_3.1		Exo_3.2	Media_3.2	
2855	1	sp|Q8BM39|PRP18_MOUSE	 	 	 	 	11.1	342	39889	Pre-mRNA-splicing factor 18 OS=Mus musculus OX=10090 GN=Prpf18 PE=1 SV=1	4	4	1	4	4	4	4	"29,579"	"1,065"	"17,469"	150	"11,352"	"35,870"	"13,547"	"2,030"	"16,246"	"25,995"	150
2880	1	sp|Q8BNU0|ARMC6_MOUSE	 	 	 	 	9.8	468	50683	Armadillo repeat-containing protein 6 OS=Mus musculus OX=10090 GN=Armc6 PE=1 SV=1	4	4	1	4	4	4	4	"3,176"	150	"2,097"	150	"2,492"	"3,386"	"2,624"	150	"3,110"	"3,070"	150
2883	1	sp|Q8BP40|PPA6_MOUSE	 	 	 	 	12	418	47624	Lysophosphatidic acid phosphatase type 6 OS=Mus musculus OX=10090 GN=Acp6 PE=1 SV=1	4	4	1	4	4	4	4	"20,302"	150	"13,172"	150	"11,477"	"26,589"	"11,662"	"1,818"	"14,466"	"16,617"	150
2889	1	sp|Q8BPB0|MOB1B_MOUSE (+1)	sp|Q8BPB0|MOB1B_MOUSE&sp|Q921Y0|MOB1A_MOUSE	 	 	 	14.8	216	25091	MOB kinase activator 1B OS=Mus musculus OX=10090 GN=Mob1b PE=1 SV=3	4	4	1	4	4	4	4	"175,539"	424	"137,192"	"1,780"	"119,484"	"206,207"	"137,790"	"9,509"	"149,358"	"155,007"	"1,308"
2892	1	sp|Q8BPM2|M4K5_MOUSE	 	 	 	 	5.7	847	95044	Mitogen-activated protein kinase kinase kinase kinase 5 OS=Mus musculus OX=10090 GN=Map4k5 PE=1 SV=2	4	4	1	4	4	4	4	"2,070"	150	"3,672"	150	"2,814"	"4,728"	"3,064"	150	"3,764"	"1,669"	150
2907	1	sp|Q8BRK9|MA2A2_MOUSE	 	 	"sp|P27046|MA2A1_MOUSE, sp|Q8BRK9|MA2A2_MOUSE"	 	4	1152	130647	Alpha-mannosidase 2x OS=Mus musculus OX=10090 GN=Man2a2 PE=1 SV=2	4	3	0.75	4	3	3.097	3	"3,561"	150	"2,256"	150	"3,446"	"6,198"	"4,598"	150	"5,596"	"3,208"	150
2925	1	sp|Q8BTU1|CFA20_MOUSE	 	 	 	 	16.1	193	22748	Cilia- and flagella-associated protein 20 OS=Mus musculus OX=10090 GN=Cfap20 PE=1 SV=1	4	4	1	4	4	4	4	"44,952"	473	"23,627"	150	"16,429"	"47,384"	"26,461"	"1,702"	"27,668"	"39,551"	150
2932	1	sp|Q8BTZ4|APC5_MOUSE	 	 	 	 	7.7	740	83097	Anaphase-promoting complex subunit 5 OS=Mus musculus OX=10090 GN=Anapc5 PE=1 SV=1	4	4	1	4	4	4	4	"25,672"	150	"14,225"	150	"9,913"	"28,411"	"13,743"	"1,262"	"13,052"	"20,877"	150
2938	1	sp|Q8BU14|SEC62_MOUSE	 	 	 	 	6.8	398	45580	Translocation protein SEC62 OS=Mus musculus OX=10090 GN=Sec62 PE=1 SV=1	4	4	1	4	4	4	4	"94,795"	"2,526"	"81,680"	"1,178"	"66,272"	"117,194"	"92,046"	"6,825"	"97,897"	"83,707"	"1,319"
2948	1	sp|Q8BUR4|DOCK1_MOUSE	 	 	"sp|B2RY04|DOCK5_MOUSE, sp|Q8BUR4|DOCK1_MOUSE"	 	2.3	1865	215083	Dedicator of cytokinesis protein 1 OS=Mus musculus OX=10090 GN=Dock1 PE=1 SV=3	4	3	0.75	4	3	3.25	3	"5,758"	150	"2,470"	150	"1,154"	"4,714"	"3,805"	150	"2,872"	"4,123"	150
2964	1	sp|Q8BVP5|KC1G2_MOUSE (+1)	sp|Q8BVP5|KC1G2_MOUSE&sp|Q8C4X2|KC1G3_MOUSE	 	 	 	9.2	415	47582	Casein kinase I isoform gamma-2 OS=Mus musculus OX=10090 GN=Csnk1g2 PE=1 SV=1	4	4	1	4	4	4	4	"14,821"	"1,086"	"15,270"	150	"9,496"	"17,993"	"13,287"	150	"11,967"	"14,151"	150
2967	1	sp|Q8BVU5|NUDT9_MOUSE	 	 	 	 	10	350	38604	"ADP-ribose pyrophosphatase, mitochondrial OS=Mus musculus OX=10090 GN=Nudt9 PE=1 SV=1"	4	4	1	4	4	4	4	"21,543"	150	"13,191"	150	"11,527"	"25,989"	"15,035"	"1,318"	"17,529"	"18,007"	150
2968	1	sp|Q8BVW0|GANC_MOUSE	 	 	 	 	4.1	898	102006	Neutral alpha-glucosidase C OS=Mus musculus OX=10090 GN=Ganc PE=1 SV=2	4	4	1	4	4	4	4	"11,376"	150	"8,258"	150	"6,521"	"13,044"	"12,921"	150	"12,180"	"10,722"	150
2985	1	sp|Q8BWW9|PKN2_MOUSE	 	 	"sp|P70268|PKN1_MOUSE, sp|Q8BWW9|PKN2_MOUSE"	 	3.6	983	111606	Serine/threonine-protein kinase N2 OS=Mus musculus OX=10090 GN=Pkn2 PE=1 SV=3	4	3	0.75	4	3	3.103	3	"1,915"	150	718	150	541	"1,088"	"2,620"	150	744	846	150
3011	1	sp|Q8BYH7|TBC17_MOUSE	 	 	 	 	7.1	645	72859	TBC1 domain family member 17 OS=Mus musculus OX=10090 GN=Tbc1d17 PE=1 SV=2	4	4	1	4	4	4	4	"7,377"	150	"6,147"	150	"2,290"	"9,274"	"7,567"	150	"8,728"	"6,911"	150
3018	1	sp|Q8BYP3|RHOF_MOUSE	 	 	 	 	19.4	211	23577	Rho-related GTP-binding protein RhoF OS=Mus musculus OX=10090 GN=Rhof PE=1 SV=1	4	4	1	4	4	4	4	"12,934"	"1,145"	"12,529"	150	"10,660"	"18,885"	"11,904"	"1,122"	"13,144"	"15,232"	483
3026	1	sp|Q8BZA9|TIGAR_MOUSE	 	 	 	 	17.8	269	29190	"Fructose-2,6-bisphosphatase TIGAR OS=Mus musculus OX=10090 GN=Tigar PE=1 SV=1"	4	4	1	4	4	4	4	"15,301"	707	"7,291"	150	"5,143"	"21,168"	"7,208"	150	"6,795"	"11,907"	150
3034	1	sp|Q8BZX4|SREK1_MOUSE	 	 	 	 	6.1	494	56763	Splicing regulatory glutamine/lysine-rich protein 1 OS=Mus musculus OX=10090 GN=Srek1 PE=2 SV=1	4	4	1	4	4	4	4	"17,479"	"1,250"	"9,928"	150	"9,726"	"21,920"	"7,810"	702	"11,665"	"16,029"	150
3043	1	sp|Q8C0G2|T3JAM_MOUSE	 	 	 	 	10.3	513	58563	TRAF3-interacting JNK-activating modulator OS=Mus musculus OX=10090 GN=Traf3ip3 PE=1 SV=2	4	4	1	4	4	4	4	"5,360"	150	"6,441"	150	"4,361"	"6,011"	"5,806"	150	"8,023"	"6,445"	150
3075	1	sp|Q8C3I8|HGH1_MOUSE	 	 	 	 	15.5	393	42916	Protein HGH1 homolog OS=Mus musculus OX=10090 GN=Hgh1 PE=1 SV=1	4	4	1	4	4	4	4	"32,368"	"2,385"	"14,792"	531	"11,310"	"43,142"	"11,888"	541	"14,675"	"23,481"	489
3080	1	sp|Q8C3X8|LMF2_MOUSE	 	 	 	 	6.7	702	79996	Lipase maturation factor 2 OS=Mus musculus OX=10090 GN=Lmf2 PE=1 SV=1	4	4	1	4	4	4	4	"22,815"	"2,438"	"19,199"	150	"14,648"	"28,163"	"19,988"	987	"15,846"	"18,608"	667
3091	1	sp|Q8C5K5|CX038_MOUSE	 	 	 	 	10.6	320	36588	Uncharacterized protein CXorf38 homolog OS=Mus musculus OX=10090 PE=1 SV=1	4	4	1	4	4	4	4	"13,829"	"3,365"	"10,088"	150	"7,657"	"17,183"	"9,415"	150	"12,829"	"11,959"	150
3092	1	sp|Q8C5L3|CNOT2_MOUSE	 	 	 	 	7	540	59710	CCR4-NOT transcription complex subunit 2 OS=Mus musculus OX=10090 GN=Cnot2 PE=1 SV=2	4	4	1	4	4	4	4	"21,174"	"5,983"	"12,150"	150	"13,557"	"26,547"	"12,306"	"1,492"	"17,122"	"19,911"	150
3094	1	sp|Q8C5N3|CWC22_MOUSE	 	 	 	 	3.3	908	104772	Pre-mRNA-splicing factor CWC22 homolog OS=Mus musculus OX=10090 GN=Cwc22 PE=1 SV=1	4	4	1	4	4	4	4	"8,408"	150	"2,656"	150	"1,359"	"7,930"	"2,550"	150	"4,787"	"4,510"	150
3099	1	sp|Q8C6L5|CGAS_MOUSE	 	 	 	 	9.3	507	58193	Cyclic GMP-AMP synthase OS=Mus musculus OX=10090 GN=Cgas PE=1 SV=1	4	4	1	4	4	4	4	"21,160"	"3,617"	"10,751"	150	"7,659"	"24,397"	"9,098"	"1,094"	"11,211"	"14,489"	150
3102	1	sp|Q8C7K6|PCYXL_MOUSE	 	 	 	 	8.9	495	54874	Prenylcysteine oxidase-like OS=Mus musculus OX=10090 GN=Pcyox1l PE=1 SV=1	4	4	1	4	4	4	4	"30,095"	"1,169"	"23,550"	150	"19,158"	"42,591"	"22,471"	"1,496"	"24,695"	"29,262"	481
3130	1	sp|Q8CC88|VWA8_MOUSE	 	 	 	 	2.4	1905	213419	von Willebrand factor A domain-containing protein 8 OS=Mus musculus OX=10090 GN=Vwa8 PE=1 SV=2	4	4	1	4	4	4	4	"13,350"	"1,940"	"8,648"	150	"9,010"	"15,766"	"8,449"	150	"11,269"	"10,255"	150
3133	1	sp|Q8CCH2|NHLC3_MOUSE	 	 	 	 	13	347	38195	NHL repeat-containing protein 3 OS=Mus musculus OX=10090 GN=Nhlrc3 PE=1 SV=1	4	4	1	4	4	4	4	"64,110"	"1,328"	"69,828"	150	"69,045"	"76,320"	"96,917"	"5,831"	"104,785"	"75,572"	"3,870"
3141	1	sp|Q8CD26|S35E1_MOUSE	 	 	 	 	8.3	409	44325	Solute carrier family 35 member E1 OS=Mus musculus OX=10090 GN=Slc35e1 PE=1 SV=2	4	4	1	4	4	4	4	"45,955"	"3,385"	"33,717"	150	"24,775"	"46,194"	"30,786"	"2,027"	"37,733"	"37,507"	150
3166	1	sp|Q8CFI2|UB2R1_MOUSE	 	 	"sp|Q6ZWZ2|UB2R2_MOUSE, sp|Q8CFI2|UB2R1_MOUSE"	 	17.4	235	26621	Ubiquitin-conjugating enzyme E2 R1 OS=Mus musculus OX=10090 GN=Cdc34 PE=1 SV=1	4	3	0.75	4	3	3.6	3	"45,194"	150	"28,030"	150	"26,477"	"53,733"	"31,141"	"2,152"	"34,573"	"33,587"	986
3167	1	sp|Q8CFI5|SYPM_MOUSE	 	 	 	 	13.7	475	53517	"Probable proline--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Pars2 PE=1 SV=2"	4	4	1	4	4	4	4	"1,152"	150	640	150	628	"2,803"	"2,975"	150	"2,071"	"2,883"	150
3171	1	sp|Q8CFV9|RIFK_MOUSE	 	 	 	 	18.1	155	17437	Riboflavin kinase OS=Mus musculus OX=10090 GN=Rfk PE=1 SV=2	4	4	1	4	4	4	4	"98,885"	"3,071"	"70,852"	150	"59,114"	"107,618"	"99,961"	"7,773"	"127,376"	"113,326"	"4,165"
3198	1	sp|Q8CHP5|PYM1_MOUSE	 	 	 	 	16.7	203	22689	Partner of Y14 and mago OS=Mus musculus OX=10090 GN=Pym1 PE=1 SV=2	4	4	1	4	4	4	4	"3,059"	150	"2,004"	150	"2,187"	"3,023"	"2,103"	150	"2,282"	"2,991"	150
3201	1	sp|Q8CHT3|INT5_MOUSE	 	 	 	 	5.8	1018	108346	Integrator complex subunit 5 OS=Mus musculus OX=10090 GN=Ints5 PE=2 SV=1	4	4	1	4	4	4	4	"40,573"	"4,661"	"28,346"	791	"26,373"	"55,678"	"35,135"	"2,313"	"40,752"	"34,657"	664
3218	1	sp|Q8CI95|OSB11_MOUSE	 	 	 	 	5.7	751	83628	Oxysterol-binding protein-related protein 11 OS=Mus musculus OX=10090 GN=Osbpl11 PE=1 SV=2	4	4	1	4	4	4	4	"18,540"	150	"17,647"	410	"17,097"	"21,013"	"25,091"	"2,019"	"26,860"	"24,452"	473
3249	1	sp|Q8K021|SCAM1_MOUSE	 	 	 	 	13.9	338	38028	Secretory carrier-associated membrane protein 1 OS=Mus musculus OX=10090 GN=Scamp1 PE=1 SV=1	4	4	1	4	4	4	4	"64,870"	150	"42,712"	419	"35,266"	"73,379"	"51,309"	"2,719"	"64,984"	"61,050"	150
3258	1	sp|Q8K0F1|TBC23_MOUSE	 	 	 	 	6.3	684	76425	TBC1 domain family member 23 OS=Mus musculus OX=10090 GN=Tbc1d23 PE=1 SV=1	4	4	1	4	4	4	4	"10,176"	408	"6,952"	150	"4,511"	"13,147"	"8,073"	150	"9,834"	"9,371"	150
3260	1	sp|Q8K0H5|TAF10_MOUSE	 	 	 	 	20.6	218	21840	Transcription initiation factor TFIID subunit 10 OS=Mus musculus OX=10090 GN=Taf10 PE=1 SV=1	4	4	1	4	4	4	4	"3,553"	150	"2,492"	150	524	"3,658"	"2,016"	150	"1,205"	"2,521"	150
3261	1	sp|Q8K0Q5|RHG18_MOUSE	 	 	 	 	8.1	663	74929	Rho GTPase-activating protein 18 OS=Mus musculus OX=10090 GN=Arhgap18 PE=1 SV=1	4	4	1	4	4	4	4	"4,500"	150	"3,176"	150	"4,246"	"4,392"	"4,571"	449	"5,177"	"6,000"	150
3265	1	sp|Q8K0Z7|TACO1_MOUSE	 	 	 	 	12.9	294	32314	Translational activator of cytochrome c oxidase 1 OS=Mus musculus OX=10090 GN=Taco1 PE=1 SV=1	4	4	1	4	4	4	4	"11,653"	917	"8,515"	150	"6,366"	"15,587"	"8,488"	598	"11,082"	"10,521"	150
3283	1	sp|Q8K1X1|WDR11_MOUSE	 	 	 	 	4	1223	135935	WD repeat-containing protein 11 OS=Mus musculus OX=10090 GN=Wdr11 PE=1 SV=1	4	4	1	4	4	4	4	"18,459"	879	"13,089"	150	"12,911"	"21,987"	"15,444"	698	"18,166"	"19,225"	150
3306	1	sp|Q8K2H2|OTU6B_MOUSE	 	 	 	 	17.7	294	33758	Deubiquitinase OTUD6B OS=Mus musculus OX=10090 GN=Otud6b PE=1 SV=1	4	4	1	4	4	4	4	"3,355"	150	674	150	150	"2,444"	150	150	477	"1,211"	150
3314	1	sp|Q8K2Q0|COMD9_MOUSE	 	 	 	 	21.7	198	21850	COMM domain-containing protein 9 OS=Mus musculus OX=10090 GN=Commd9 PE=1 SV=3	4	4	1	4	4	4	4	"13,061"	"1,626"	"8,883"	150	"9,030"	"19,936"	"12,010"	150	"11,565"	"13,435"	150
3316	1	sp|Q8K2Q9|SHOT1_MOUSE	 	 	 	 	8.2	631	71342	Shootin-1 OS=Mus musculus OX=10090 GN=Shtn1 PE=1 SV=1	4	4	1	4	4	4	4	"7,652"	150	"4,815"	150	"5,306"	"10,564"	"6,042"	693	"9,806"	"11,072"	150
3327	1	sp|Q8K301|DDX52_MOUSE	 	 	 	 	7.4	598	67473	Probable ATP-dependent RNA helicase DDX52 OS=Mus musculus OX=10090 GN=Ddx52 PE=2 SV=2	4	4	1	4	4	4	4	"37,312"	620	"13,887"	770	"10,878"	"50,655"	"13,112"	"3,030"	"15,915"	"34,596"	150
3329	1	sp|Q8K327|CHAP1_MOUSE	 	 	 	 	6.6	802	87560	Chromosome alignment-maintaining phosphoprotein 1 OS=Mus musculus OX=10090 GN=Champ1 PE=1 SV=1	4	4	1	4	4	4	4	"18,484"	749	"10,305"	150	"8,706"	"16,704"	"13,989"	741	"14,660"	"19,408"	150
3331	1	sp|Q8K339|KIN17_MOUSE	 	 	 	 	11	391	44721	DNA/RNA-binding protein KIN17 OS=Mus musculus OX=10090 GN=Kin PE=1 SV=1	4	4	1	4	4	4	4	"19,653"	989	"13,169"	150	"8,563"	"25,060"	"11,202"	666	"12,345"	"17,368"	150
3333	1	sp|Q8K354|CBR3_MOUSE	 	 	 	 	21.7	277	30953	Carbonyl reductase [NADPH] 3 OS=Mus musculus OX=10090 GN=Cbr3 PE=1 SV=1	4	4	1	4	4	4	4	"11,629"	150	"15,384"	150	"16,024"	"13,368"	"30,112"	467	"39,076"	"19,808"	150
3335	1	sp|Q8K368|FANCI_MOUSE	 	 	 	 	2.4	1330	149324	Fanconi anemia group I protein homolog OS=Mus musculus OX=10090 GN=Fanci PE=1 SV=2	4	4	1	4	4	4	4	"7,018"	150	"5,399"	150	"3,502"	"7,645"	"3,187"	150	"3,007"	"4,622"	150
3347	1	sp|Q8K3K8|OPTN_MOUSE	 	 	 	 	8.2	584	67017	Optineurin OS=Mus musculus OX=10090 GN=Optn PE=1 SV=1	4	4	1	4	4	4	4	"1,096"	150	"1,086"	150	"2,726"	"2,606"	"2,008"	150	"2,931"	"3,132"	150
3350	1	sp|Q8K3Z9|PO121_MOUSE	 	 	 	 	5.7	1200	121020	Nuclear envelope pore membrane protein POM 121 OS=Mus musculus OX=10090 GN=Pom121 PE=1 SV=2	4	4	1	4	4	4	4	"2,992"	150	"2,267"	150	785	"6,336"	"1,829"	150	"1,198"	"3,094"	150
3380	1	sp|Q8R001|MARE2_MOUSE	 	 	 	 	13.5	326	36946	Microtubule-associated protein RP/EB family member 2 OS=Mus musculus OX=10090 GN=Mapre2 PE=1 SV=1	4	4	1	4	4	4	4	"58,758"	150	"44,021"	150	"33,357"	"77,796"	"44,976"	"5,181"	"56,814"	"50,312"	"1,507"
3381	1	sp|Q8R003|MBNL3_MOUSE	 	 	"sp|Q8C181|MBNL2_MOUSE, sp|Q8R003|MBNL3_MOUSE"	 	7	342	37570	Muscleblind-like protein 3 OS=Mus musculus OX=10090 GN=Mbnl3 PE=2 SV=1	4	1	0.25	4	1	1.6	1	"23,505"	150	"14,587"	150	"13,040"	"32,987"	"14,543"	880	"16,256"	"15,289"	150
3385	1	sp|Q8R035|ICT1_MOUSE	 	 	 	 	21.4	206	23477	"Peptidyl-tRNA hydrolase ICT1, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl58 PE=1 SV=1"	4	4	1	4	4	4	4	"27,943"	"1,073"	"12,890"	150	"12,182"	"36,821"	"15,201"	759	"16,654"	"22,129"	150
3387	1	sp|Q8R059|GALE_MOUSE	 	 	 	 	12.4	347	38224	UDP-glucose 4-epimerase OS=Mus musculus OX=10090 GN=Gale PE=1 SV=1	4	4	1	4	4	4	4	"40,979"	"1,098"	"24,644"	150	"19,593"	"47,477"	"27,254"	"2,581"	"33,350"	"50,672"	150
3394	1	sp|Q8R0A7|K0513_MOUSE	 	 	 	 	8.8	407	46318	Uncharacterized protein KIAA0513 OS=Mus musculus OX=10090 GN=Kiaa0513 PE=1 SV=1	4	4	1	4	4	4	4	"2,857"	150	692	150	783	"2,367"	150	150	"1,079"	"1,681"	150
3395	1	sp|Q8R0F3|SUMF1_MOUSE	 	 	 	 	17.5	372	40659	Formylglycine-generating enzyme OS=Mus musculus OX=10090 GN=Sumf1 PE=1 SV=2	4	4	1	4	4	4	4	"7,689"	150	"9,598"	150	"8,300"	"12,190"	"11,555"	476	"11,500"	"7,857"	150
3403	1	sp|Q8R0T6|AGRG3_MOUSE	 	 	 	 	8.3	542	60072	Adhesion G protein-coupled receptor G3 OS=Mus musculus OX=10090 GN=Adgrg3 PE=2 SV=3	4	4	1	4	4	4	4	"47,163"	150	"15,169"	150	"18,632"	"51,713"	"24,842"	150	"19,432"	"38,038"	150
3404	1	sp|Q8R0W0|EPIPL_MOUSE	 	 	"sp|Q8R0W0|EPIPL_MOUSE, sp|Q9QXS1|PLEC_MOUSE"	 	1.3	6548	723301	Epiplakin OS=Mus musculus OX=10090 GN=Eppk1 PE=1 SV=2	4	1	0.25	4	1	1.01	1	"3,317"	150	997	150	581	"3,574"	"1,246"	150	816	"3,076"	150
3410	1	sp|Q8R149|BUD13_MOUSE	 	 	 	 	7.1	637	72138	BUD13 homolog OS=Mus musculus OX=10090 GN=Bud13 PE=1 SV=1	4	4	1	4	4	4	4	"2,324"	150	894	150	"1,032"	"4,317"	"1,955"	150	"1,028"	"2,535"	150
3419	1	sp|Q8R1I1|QCR9_MOUSE	 	 	 	 	37.5	64	7445	Cytochrome b-c1 complex subunit 9 OS=Mus musculus OX=10090 GN=Uqcr10 PE=1 SV=1	4	4	1	4	4	4	4	"78,063"	150	"49,861"	820	"35,799"	"99,190"	"45,666"	"6,403"	"49,531"	"57,666"	150
3431	1	sp|Q8R1X6|SPART_MOUSE	 	 	 	 	6.4	671	72654	Spartin OS=Mus musculus OX=10090 GN=Spart PE=1 SV=1	4	4	1	4	4	4	4	"15,750"	776	"13,063"	150	"11,662"	"20,609"	"14,093"	522	"15,194"	"11,779"	150
3434	1	sp|Q8R242|DIAC_MOUSE	 	 	 	 	13.4	366	41295	Di-N-acetylchitobiase OS=Mus musculus OX=10090 GN=Ctbs PE=1 SV=2	4	4	1	4	4	4	4	"5,855"	150	"3,511"	150	"4,749"	"7,736"	"8,085"	150	"7,473"	"7,340"	150
3440	1	sp|Q8R2Q8|BST2_MOUSE	 	 	 	 	17.4	172	19152	Bone marrow stromal antigen 2 OS=Mus musculus OX=10090 GN=Bst2 PE=1 SV=1	4	4	1	4	4	4	4	"67,291"	"2,103"	"43,814"	879	"35,726"	"101,692"	"46,012"	"4,021"	"53,446"	"60,946"	150
3451	1	sp|Q8R313|EXOC6_MOUSE	 	 	 	 	6.9	802	93076	Exocyst complex component 6 OS=Mus musculus OX=10090 GN=Exoc6 PE=1 SV=2	4	4	1	4	4	4	4	"4,629"	150	"9,890"	150	"8,101"	"4,978"	"29,508"	150	"8,857"	"3,988"	150
3456	1	sp|Q8R332|NUP58_MOUSE	 	 	 	 	7.3	587	59445	Nucleoporin p58/p45 OS=Mus musculus OX=10090 GN=Nup58 PE=1 SV=1	4	4	1	4	4	4	4	"17,523"	"1,365"	"13,924"	150	"7,301"	"21,750"	"11,041"	150	"13,076"	"17,661"	150
3459	1	sp|Q8R361|RFIP5_MOUSE	 	 	 	 	8.4	645	69552	Rab11 family-interacting protein 5 OS=Mus musculus OX=10090 GN=Rab11fip5 PE=1 SV=2	4	4	1	4	4	4	4	"4,122"	"1,134"	"2,981"	150	"3,942"	"4,998"	"4,828"	150	"6,581"	"6,558"	150
3464	1	sp|Q8R3F5|FABD_MOUSE	 	 	 	 	15.2	381	41928	"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial OS=Mus musculus OX=10090 GN=Mcat PE=1 SV=3"	4	4	1	4	4	4	4	"19,193"	"1,153"	"10,687"	784	"8,764"	"24,940"	"16,670"	"1,178"	"7,993"	"18,464"	150
3466	1	sp|Q8R3G1|PP1R8_MOUSE	 	 	 	 	19.7	351	38527	Nuclear inhibitor of protein phosphatase 1 OS=Mus musculus OX=10090 GN=Ppp1r8 PE=1 SV=1	4	4	1	4	4	4	4	"14,444"	150	"11,208"	150	"8,163"	"22,166"	"9,254"	541	"12,076"	"12,621"	150
3470	1	sp|Q8R3L2|TCF25_MOUSE	 	 	 	 	9.2	676	76684	Transcription factor 25 OS=Mus musculus OX=10090 GN=Tcf25 PE=1 SV=2	4	4	1	4	4	4	4	"4,557"	"3,232"	"1,970"	150	"2,968"	"6,188"	"5,236"	150	"5,228"	"3,096"	150
3479	1	sp|Q8R404|MIC13_MOUSE	 	 	 	 	38.7	119	13373	MICOS complex subunit MIC13 OS=Mus musculus OX=10090 GN=Mic13 PE=1 SV=1	4	4	1	4	4	4	4	"132,226"	"2,485"	"83,094"	"1,490"	"67,276"	"171,964"	"85,147"	"9,844"	"89,480"	"125,339"	"2,857"
3497	1	sp|Q8R5A6|TB22A_MOUSE	 	 	"sp|Q8R5A6|TB22A_MOUSE, tr|Q80VE5|Q80VE5_MOUSE"	 	9.7	516	59362	TBC1 domain family member 22A OS=Mus musculus OX=10090 GN=Tbc1d22a PE=1 SV=3	4	3	0.75	4	3	3.75	3	"9,401"	537	"5,672"	150	"5,470"	"9,037"	"6,390"	150	"6,758"	"6,695"	150
3522	1	sp|Q8VCA8|SCRN2_MOUSE	 	 	 	 	11.1	425	46600	Secernin-2 OS=Mus musculus OX=10090 GN=Scrn2 PE=1 SV=1	4	4	1	4	4	4	4	"17,338"	150	"13,426"	150	"11,158"	"23,115"	"20,110"	662	"19,996"	"16,877"	417
3540	1	sp|Q8VCT4|CES1D_MOUSE	 	 	 	 	7.1	565	61787	Carboxylesterase 1D OS=Mus musculus OX=10090 GN=Ces1d PE=1 SV=1	4	4	1	4	4	4	4	"8,068"	150	"21,517"	150	"19,323"	"8,830"	"23,668"	563	"22,621"	"5,748"	431
3559	1	sp|Q8VDG5|PPCS_MOUSE	 	 	 	 	11.3	311	33794	Phosphopantothenate--cysteine ligase OS=Mus musculus OX=10090 GN=Ppcs PE=1 SV=1	4	4	1	4	4	4	4	"28,396"	"1,187"	"13,970"	150	"10,536"	"32,834"	"13,824"	717	"16,229"	"24,210"	150
3569	1	sp|Q8VDP2|CX056_MOUSE	 	 	 	 	19.4	222	25594	UPF0428 protein CXorf56 homolog OS=Mus musculus OX=10090 PE=1 SV=1	4	4	1	4	4	4	4	"8,530"	150	"2,825"	150	"1,897"	"10,014"	"4,130"	150	"5,281"	"6,652"	150
3584	1	sp|Q8VE19|MIO_MOUSE	 	 	 	 	6.5	875	98334	GATOR complex protein MIOS OS=Mus musculus OX=10090 GN=Mios PE=1 SV=2	4	4	1	4	4	4	4	"9,788"	"2,446"	"7,346"	437	"5,613"	"11,853"	"7,322"	398	"9,476"	"9,871"	407
3606	1	sp|Q8VEK0|CC50A_MOUSE	 	 	 	 	10.2	364	41060	Cell cycle control protein 50A OS=Mus musculus OX=10090 GN=Tmem30a PE=1 SV=1	4	4	1	4	4	4	4	"52,113"	"1,579"	"35,142"	508	"26,988"	"71,176"	"31,946"	"2,618"	"39,407"	"49,189"	150
3617	1	sp|Q8VHL1|SETD7_MOUSE	 	 	 	 	16.9	366	40506	Histone-lysine N-methyltransferase SETD7 OS=Mus musculus OX=10090 GN=Setd7 PE=1 SV=2	4	4	1	4	4	4	4	"10,705"	506	"5,085"	150	"4,308"	"14,474"	"5,554"	150	"9,261"	"11,663"	150
3621	1	sp|Q8VHZ7|IMP4_MOUSE	 	 	 	 	13.1	291	33656	U3 small nucleolar ribonucleoprotein protein IMP4 OS=Mus musculus OX=10090 GN=Imp4 PE=2 SV=1	4	4	1	4	4	4	4	"20,761"	"1,265"	"8,232"	457	"3,722"	"27,806"	"8,077"	647	"10,105"	"17,494"	150
3622	1	sp|Q8VI33|TAF9_MOUSE	 	 	 	 	15.9	264	28979	Transcription initiation factor TFIID subunit 9 OS=Mus musculus OX=10090 GN=Taf9 PE=1 SV=1	4	4	1	4	4	4	4	"25,550"	"2,175"	"20,577"	627	"13,023"	"29,950"	"17,863"	"2,044"	"18,456"	"23,574"	150
3642	1	sp|Q91V81|RBM42_MOUSE	 	 	 	 	5.3	474	49875	RNA-binding protein 42 OS=Mus musculus OX=10090 GN=Rbm42 PE=1 SV=1	4	4	1	4	4	4	4	"17,650"	943	"18,912"	559	"19,321"	"25,819"	"28,020"	596	"32,081"	"18,134"	150
3678	1	sp|Q91VZ6|SMAP1_MOUSE	 	 	 	 	7.5	440	47660	Stromal membrane-associated protein 1 OS=Mus musculus OX=10090 GN=Smap1 PE=1 SV=1	4	4	1	4	4	4	4	"30,903"	"1,558"	"18,804"	150	"14,000"	"39,967"	"20,711"	"1,846"	"20,902"	"28,915"	442
3686	1	sp|Q91W59|RBMS1_MOUSE	 	 	 	 	8.7	403	43990	"RNA-binding motif, single-stranded-interacting protein 1 OS=Mus musculus OX=10090 GN=Rbms1 PE=1 SV=1"	4	4	1	4	4	4	4	"44,420"	150	"39,341"	541	"35,982"	"48,039"	"50,848"	"4,197"	"53,939"	"47,876"	444
